"block","totalContainers","sourceNode","destinationNode","containerID","containerCPU","averageCPU","stddevCPU","minCPU","maxCPU","algorithm","testCase"
"0","1000","","","","","196.03516","80.147","0","520","SINGLE","AVERAGE"
"1","1000","bb1780a3-b922-41ea-8dfd-2e0f8aa7bbdb","3afe6060-ac21-4dec-bd72-98f16f3795bf","e4ff5547-4d3c-4ebd-8c61-82fc51fb06e0","90","196.03516","79.44388","0","463","SINGLE","AVERAGE"
"2","1000","78fc2b69-61a0-43a7-b5b4-0593803fb6e4","c54c6eb9-2dbd-4498-bf11-9f154d01cc85","fc8c7b1a-8e5f-44ed-b780-fd21cef1f543","90","196.03516","78.74075","10","456","SINGLE","AVERAGE"
"3","1000","504c6ccf-ec6f-40bc-a084-2b39b4b95c43","312d2f7d-6a22-4f0a-af4d-ba950de21d53","8e1a7b84-70c4-4f69-9b2d-c66a51b581f3","89","196.03516","78.04544","12","437","SINGLE","AVERAGE"
"4","1000","41a9a4e1-577f-4593-80ce-0de27f6c8456","581456f4-b9d2-40ce-a137-f58c0d565dba","50090421-8330-4cb8-b9e8-4f79f8693b34","84","196.03516","77.38919","19","436","SINGLE","AVERAGE"
"5","1000","a080a0cd-ec8a-444a-8c81-f103aebda9a9","55779f96-b2cd-46b1-a36a-765f165f2966","ae161dea-2e40-4ea0-8fb7-7664e4705b73","81","196.03516","76.75638","28","430","SINGLE","AVERAGE"
"6","1000","bb1780a3-b922-41ea-8dfd-2e0f8aa7bbdb","d0d8bbd3-adb1-42dc-af06-ee3090fcba4d","2ee6b739-379e-42a8-b077-b1c86b487a66","88","196.03516","76.06888","28","427","SINGLE","AVERAGE"
"7","1000","6fd20565-9334-4fe8-8013-3cacd3969104","36bb2f9e-555f-4290-9019-d9a364353f5c","28a242c9-68e9-4003-8c9e-ebf0e0cd2f75","90","196.03516","75.36575","34","426","SINGLE","AVERAGE"
"8","1000","dbcfc34b-9900-4029-a045-0f64d393fce7","331baf05-39d4-44de-884e-a9a18d241fb6","96d485da-951a-46c6-b345-ccf366816525","81","196.03516","74.73294","36","422","SINGLE","AVERAGE"
"9","1000","332027db-f8ad-44f5-9279-f22eca0fca02","66fc528e-083c-4b66-b413-22a16979cc4a","a44e175a-c4a1-4dcb-8f06-347967734aef","70","196.03516","74.186066","39","416","SINGLE","AVERAGE"
"10","1000","e0bda20d-85b6-4aa3-996a-96a298a52fb9","ccad609f-f1a4-4b75-99cc-ecbb5871a7fd","76802e4d-199c-48fe-a37d-62598209ef48","87","196.03516","73.50638","41","413","SINGLE","AVERAGE"
"11","1000","67a37ebf-aedf-4cba-8bc7-66d6ec29146e","3eb3782b-0ccd-4238-8ac4-a6916053adb8","17a9418e-cb81-47c8-83f7-5006e3d2110b","90","196.03516","72.80325","42","398","SINGLE","AVERAGE"
"12","1000","2b86ec36-6661-4151-b941-999e1870e90e","e2111eac-ad84-484f-911b-e060668e3b41","1dccf72a-3bf2-471b-9492-5d72ca864826","74","196.03516","72.22513","43","394","SINGLE","AVERAGE"
"13","1000","6fc58bb3-a844-40a8-8959-101f31c8d53f","9207febe-46b0-4c2e-ae62-5b675e41f638","06fbd01c-22ae-40dd-babc-fa659c8fee56","87","196.03516","71.54544","46","392","SINGLE","AVERAGE"
"14","1000","bd6ceea7-5285-40ee-b054-fe1b20469149","d2b487c5-7532-42f3-87ee-4252294f7b0d","7f3ed1dd-9953-4612-bbbc-db4483cf5d78","81","196.03516","70.91263","47","388","SINGLE","AVERAGE"
"15","1000","062451e1-6642-49a0-8784-3a482a4f6811","1450a1d9-1c9a-4d03-8696-7741051172e1","a859b4ca-179c-4d78-9064-4fd6528a5299","90","196.03516","70.2095","49","383","SINGLE","AVERAGE"
"16","1000","38cfbd18-4482-49d7-9805-e91a357c324e","e6dbecca-2e61-4ab2-b321-ccb4a3043d82","f00ecaf8-b259-4ef9-bc1b-e3c284296d36","89","196.03516","69.51419","51","375","SINGLE","AVERAGE"
"17","1000","f5fbb58a-d911-455d-8a78-01ee423d2e58","d18d91fb-c485-4339-8eb2-4abd232d9d3e","ec195f1f-3e52-4091-a001-80b61c5325b4","88","196.03516","68.82669","53","374","SINGLE","AVERAGE"
"18","1000","3b7bd385-3e0e-43fb-b394-025b5f3e7db2","1eb3ca6f-0058-4fcb-bfd6-d6efd9898954","2c1e58bb-a6e5-4383-9d40-99e9f9ea22ae","81","196.03516","68.19388","58","373","SINGLE","AVERAGE"
"19","1000","78fc2b69-61a0-43a7-b5b4-0593803fb6e4","cff64569-a899-4a52-937e-a903f72edb45","fed9a72f-9e2e-47b0-a435-45b5567e4a0f","66","196.03516","67.67825","59","373","SINGLE","AVERAGE"
"20","1000","08f8c876-f65f-4e79-aebc-e0182afd95f4","edad4bdd-9bac-4886-bb40-0f1cba817535","5ee7a382-057d-448e-9aa4-7d9cecd5bd7c","84","196.03516","67.022","62","370","SINGLE","AVERAGE"
"21","1000","76c2a6d0-b385-4b13-ad04-9e946a5b444c","5520e3f7-9e86-431d-bdce-28fe01149217","6f8b6a64-b0f9-457d-8e51-3ba8c45a046a","90","196.03516","66.31888","63","370","SINGLE","AVERAGE"
"22","1000","8c44d340-714c-4e78-bcea-f2805dbb8a82","3950d29e-212a-4529-ad13-e8f5e6caff5e","0e9d7cf7-8135-4e9c-a213-8df2c71fbae2","70","196.03516","65.772","65","367","SINGLE","AVERAGE"
"23","1000","504c6ccf-ec6f-40bc-a084-2b39b4b95c43","136ec2dc-1dfd-4dad-ad1a-8649bd41226a","772f56b0-e851-482e-bb89-a3cd870caada","87","196.03516","65.092316","66","365","SINGLE","AVERAGE"
"24","1000","efe7f4c1-8a67-4d2c-88de-7a32456622b6","9a6fb80e-3c3b-4e95-9f87-3ac24b865a9a","5c40cd3c-289f-416e-b2aa-f7a87587a95d","87","196.03516","64.41263","66","364","SINGLE","AVERAGE"
"25","1000","2abb9041-e460-440c-83a5-296ddb667734","08444572-3c56-47a7-a18e-146cf1ffb61f","04e9f00b-4bf8-471f-b9dd-05847a788874","88","196.03516","63.72513","72","355","SINGLE","AVERAGE"
"26","1000","6690e240-7c59-4b65-a6bf-8418cad5ff59","20ff273c-0c6a-493e-9c98-0833571ded09","01996102-05b9-4e7a-8195-596de02dc605","87","196.03516","63.04544","74","355","SINGLE","AVERAGE"
"27","1000","a080a0cd-ec8a-444a-8c81-f103aebda9a9","00ea9bab-652e-4bee-a7d1-36370f41269a","6fe494a3-70db-482a-af6d-d61b6903e176","76","196.03516","62.45169","76","353","SINGLE","AVERAGE"
"28","1000","41a9a4e1-577f-4593-80ce-0de27f6c8456","288eb9cb-41c7-4afd-8f2e-c478e410139f","17c158ab-a5d2-41bc-8003-02794e1bda2b","67","196.03516","61.928253","78","352","SINGLE","AVERAGE"
"29","1000","332027db-f8ad-44f5-9279-f22eca0fca02","a187f60d-29ec-431d-999b-02bc0c08300b","ddab154b-bf9f-45e7-8bee-99a60dac3c48","70","196.03516","61.38138","80","349","SINGLE","AVERAGE"
"30","1000","e4991dfd-b9f8-4297-b93b-6697d43d83cf","f0a8a611-3012-4e81-8f2d-fa10393f19bf","a27dae27-2d4c-4e25-8d25-82486b5bb8ff","86","196.03516","60.709503","82","347","SINGLE","AVERAGE"
"31","1000","3b21cae0-2ccd-4dd5-a6da-c02d9cc22a94","01a496ae-40ae-48a7-aa27-f38a405ac98d","47237bb0-c200-4705-94ad-bb1723dd3ca1","83","196.03516","60.061066","82","345","SINGLE","AVERAGE"
"32","1000","dbcfc34b-9900-4029-a045-0f64d393fce7","45a097d9-2467-42a1-b041-35f529279e5a","641e34ea-e726-4515-a46c-b30924c6e5fa","80","196.03516","59.436066","84","345","SINGLE","AVERAGE"
"33","1000","246404b5-060e-4107-9098-7591d592c359","93112451-4940-40fe-b46c-6fffe994f2f8","ac1b2fbb-ae90-4919-bd11-b873f5c131a4","89","196.03516","58.740753","85","342","SINGLE","AVERAGE"
"34","1000","bb1780a3-b922-41ea-8dfd-2e0f8aa7bbdb","54282d69-d40c-4e5f-a66c-393c3cb355f8","dd95d233-f732-4682-8702-6aae4965a70f","86","196.03516","58.06888","86","340","SINGLE","AVERAGE"
"35","1000","85ba38e3-4796-4b46-8d9f-f6f264db3872","aa168222-75cc-484c-9567-a2bef7df3ab7","9adb64e4-e2b6-4c8f-bc5c-edea3d24c1ca","73","196.03516","57.498566","88","337","SINGLE","AVERAGE"
"36","1000","6fd20565-9334-4fe8-8013-3cacd3969104","ea606211-175b-418d-aacb-dca1bd2a85b0","aa17b934-f712-49f2-983d-33ed78cc4dbd","85","196.03516","56.834503","90","333","SINGLE","AVERAGE"
"37","1000","24cbad18-7d95-44a4-8639-de1ade369e92","3afe6060-ac21-4dec-bd72-98f16f3795bf","246d743a-998c-41da-84cf-0979a6b3ae98","81","196.03516","56.20169","90","329","SINGLE","AVERAGE"
"38","1000","e0bda20d-85b6-4aa3-996a-96a298a52fb9","c54c6eb9-2dbd-4498-bf11-9f154d01cc85","edab0d6d-d5dd-493b-8fc9-5ef7c56b730c","81","196.03516","55.56888","91","324","SINGLE","AVERAGE"
"39","1000","2b86ec36-6661-4151-b941-999e1870e90e","6e91b59a-1d65-4bd8-b0d8-128756472163","3b2f5395-b569-44d8-a5f8-bb849dcef7cc","72","196.03516","55.00638","91","323","SINGLE","AVERAGE"
"40","1000","67a37ebf-aedf-4cba-8bc7-66d6ec29146e","b384e3ad-959c-4108-82cd-f3420d5428ca","db0eefbb-c4b6-45cb-87f1-3ef8ce8f79a6","89","196.03516","54.311066","92","317","SINGLE","AVERAGE"
"41","1000","6b125ce3-716e-4315-bb6e-8ceb85953abf","38390233-c17b-47a4-a9f6-2d0e2446659f","296c281b-7907-4074-868f-a86ed0a9fa17","82","196.03516","53.67044","94","315","SINGLE","AVERAGE"
"42","1000","21c6ebc0-ae18-4fcd-aad5-2025498919a1","1618e3cc-adc3-4180-afd0-42336793d18c","358afe00-9d25-4b7c-9ab5-4124b239d2ab","72","196.03516","53.10794","95","314","SINGLE","AVERAGE"
"43","1000","aac5eaad-eb44-420c-8295-5c015f75f8b8","b0cc40fd-0623-477d-9d30-a2445f09d117","9895cbb4-d723-474f-9a4a-fb2d8964f153","83","196.03516","52.459503","95","314","SINGLE","AVERAGE"
"44","1000","96c83fdc-1e1d-43a6-84e8-e3a1b6f3ee4d","62920baa-7253-4aeb-b224-ee25b0ea5007","0b797a53-3151-4129-9da9-92241157fb02","82","196.03516","51.81888","96","313","SINGLE","AVERAGE"
"45","1000","ab36fd3f-fdee-429d-bc3e-da9396c49f85","581456f4-b9d2-40ce-a137-f58c0d565dba","2b51a0e8-ee3d-40e1-ba97-f79d08fc98f3","79","196.03516","51.20169","98","312","SINGLE","AVERAGE"
"46","1000","21574219-358e-40b2-a6a9-1ce63789a2ab","f9db01f3-c221-42e4-9b95-274b4d6f7677","9ba32810-2c13-4cbf-b9dc-7bf91aafe129","89","196.03516","50.50638","99","311","SINGLE","AVERAGE"
"47","1000","bd6ceea7-5285-40ee-b054-fe1b20469149","8d314d3a-e369-4f74-aa60-2c6c732e0e7e","351685d5-1d31-4a07-a711-e36321cc6dcb","76","196.03516","49.91263","99","307","SINGLE","AVERAGE"
"48","1000","6fc58bb3-a844-40a8-8959-101f31c8d53f","20a7f5e3-60a2-4ff1-ad2d-58de4a0f07de","45890618-8253-40e1-b03f-d9effedc413a","64","196.03516","49.41263","99","307","SINGLE","AVERAGE"
"49","1000","78fc2b69-61a0-43a7-b5b4-0593803fb6e4","312d2f7d-6a22-4f0a-af4d-ba950de21d53","73ae378e-8e2a-4397-9575-f02723a58319","52","196.03516","49.00638","100","307","SINGLE","AVERAGE"
"50","1000","c8252aa7-294f-4617-b903-0cc755013fb5","55779f96-b2cd-46b1-a36a-765f165f2966","fd5df1b4-894a-40ca-80d3-2e1996789347","86","196.03516","48.334503","100","305","SINGLE","AVERAGE"
"51","1000","9b47b198-e5a8-4023-838c-9c81b037db40","a128fc94-0eac-45af-9a3e-c88b602019f3","92c65bf2-4ba4-4bd0-96fa-928374edf29c","84","196.03516","47.678253","101","304","SINGLE","AVERAGE"
"52","1000","2d0017e4-9af7-4f13-88b6-8ec74ef469ec","6c6b3dfa-4847-440b-be3d-1b666f72bc99","09eea53f-9ecf-4a6d-8b8c-994fe94004f6","77","196.03516","47.07669","101","302","SINGLE","AVERAGE"
"53","1000","22ef4403-8973-414c-9ca7-8ec4e492aa46","a7ee06a0-7486-4ae1-8ac5-4bdc1344f0ca","37beafdf-cfbf-494f-946e-ef8182267fae","85","196.03516","46.41263","103","302","SINGLE","AVERAGE"
"54","1000","3abb3152-0f0c-4ede-9596-ae7ef527b9d9","e71b40f5-1e20-4d6e-a87c-b49053737589","948bc913-c1f4-46bd-979c-04c643df51f0","74","196.03516","45.834503","104","300","SINGLE","AVERAGE"
"55","1000","48a6f0b0-da38-4d1a-8e97-513e7beff4b5","3c5cfc27-47f0-44cb-aec0-760a0b969fbd","13cf305c-6959-4077-9f8a-c881d3f68112","68","196.03516","45.303253","105","300","SINGLE","AVERAGE"
"56","1000","8c44d340-714c-4e78-bcea-f2805dbb8a82","f2b2ee8e-f6cc-42b3-9166-4075d5efab7d","b36ad278-cf65-44ed-b799-9885a0e1f5b3","67","196.03516","44.779816","106","298","SINGLE","AVERAGE"
"57","1000","062451e1-6642-49a0-8784-3a482a4f6811","66fc528e-083c-4b66-b413-22a16979cc4a","e39189ff-e6f4-447e-8137-4a73ae757ff0","85","196.03516","44.115753","110","294","SINGLE","AVERAGE"
"58","1000","38cfbd18-4482-49d7-9805-e91a357c324e","8b687f1f-77f2-4791-bcac-60758f80cd9e","cb653ec3-7f4b-4242-8431-528b6dfd7024","86","196.03516","43.44388","111","294","SINGLE","AVERAGE"
"59","1000","dbe364e4-4c68-4127-beb2-51edfffc641e","b8eec8fb-0fb8-4cf8-8fe8-e0978b7fd3c2","3c0e42ad-e3e3-4d4d-861e-fd680edf76de","89","196.03516","42.77954","112","293","SINGLE","AVERAGE"
